tenure_months,contract_type,payment_method,internet_service,monthly_charge,total_charges,data_usage_gb,support_calls,addon_services,churn
55.0,무약정,신용카드,기가,83538.0,4219822.0,161.0,2.0,5.0,1
51.0,2년,신용카드,광랜,128383.0,6374023.0,307.0,8.0,4.0,1
13.0,무약정,신용카드,기가,51126.0,774201.0,325.0,1.0,1.0,1
7.0,2년,신용카드,미사용,114783.0,681001.0,454.0,0.0,3.0,1
5.0,2년,지류,기가,87484.0,431103.0,497.0,1.0,3.0,1
55.0,1년,자동이체,미사용,115018.0,7498461.0,332.0,6.0,3.0,0
12.0,2년,자동이체,광랜,88590.0,1205328.0,384.0,8.0,3.0,1
11.0,무약정,신용카드,기가,83163.0,1030518.0,222.0,9.0,3.0,1
5.0,1년,신용카드,광랜,118276.0,563350.0,10.0,5.0,4.0,1
22.0,무약정,자동이체,광랜,79446.0,1649915.0,308.0,0.0,0.0,1
59.0,1년,신용카드,미사용,56185.0,2873779.0,100.0,8.0,5.0,0
66.0,2년,신용카드,미사용,38928.0,3060609.0,212.0,4.0,1.0,0
31.0,2년,자동이체,기가,59690.0,2045476.0,362.0,8.0,0.0,1
32.0,2년,지류,미사용,124717.0,3781595.0,172.0,3.0,4.0,0
26.0,2년,지류,광랜,97674.0,2083376.0,336.0,1.0,4.0,1
43.0,2년,신용카드,광랜,47331.0,1977569.0,176.0,10.0,5.0,1
14.0,무약정,지류,기가,106827.0,1278974.0,270.0,,2.0,1
7.0,1년,지류,기가,30304.0,229126.0,104.0,8.0,0.0,1
3.0,1년,지류,광랜,140037.0,363689.0,152.0,3.0,5.0,1
19.0,1년,자동이체,기가,74176.0,1649578.0,258.0,3.0,0.0,1
44.0,2년,자동이체,광랜,102647.0,4502799.0,25.0,6.0,2.0,1
52.0,1년,신용카드,광랜,56052.0,3417166.0,181.0,1.0,3.0,0
49.0,2년,지류,기가,92082.0,5038897.0,293.0,9.0,3.0,1
15.0,1년,지류,미사용,,2173809.0,375.0,6.0,5.0,1
6.0,1년,신용카드,기가,109570.0,618187.0,477.0,3.0,4.0,1
50.0,무약정,신용카드,광랜,127049.0,5505353.0,445.0,2.0,4.0,1
26.0,2년,지류,미사용,28533.0,,,3.0,5.0,0
54.0,2년,신용카드,광랜,49573.0,2640801.0,284.0,10.0,2.0,0
43.0,2년,신용카드,,105208.0,4164226.0,92.0,6.0,5.0,0
16.0,,자동이체,미사용,76490.0,1319760.0,119.0,0.0,4.0,1
41.0,1년,자동이체,광랜,,1774939.0,250.0,1.0,,0
13.0,2년,지류,광랜,81063.0,1161608.0,289.0,1.0,4.0,0
63.0,무약정,자동이체,기가,94840.0,5631612.0,235.0,10.0,0.0,1
31.0,무약정,신용카드,미사용,26688.0,725464.0,199.0,,2.0,1
18.0,2년,신용카드,미사용,25538.0,447225.0,212.0,6.0,5.0,0
43.0,2년,자동이체,광랜,34831.0,,50.0,4.0,4.0,0
30.0,무약정,지류,미사용,,2934622.0,65.0,9.0,4.0,1
,무약정,신용카드,기가,59886.0,4914205.0,432.0,1.0,1.0,0
1.0,1년,지류,기가,62169.0,58178.0,76.0,4.0,0.0,1
7.0,1년,자동이체,미사용,56289.0,370856.0,31.0,10.0,1.0,1
33.0,1년,지류,기가,63316.0,1797546.0,146.0,5.0,5.0,1
17.0,1년,신용카드,광랜,35910.0,576624.0,376.0,6.0,4.0,1
26.0,2년,신용카드,광랜,76042.0,2350565.0,178.0,1.0,4.0,0
60.0,2년,자동이체,미사용,105683.0,5695412.0,134.0,1.0,0.0,0
61.0,무약정,신용카드,광랜,73483.0,4825268.0,30.0,5.0,2.0,1
6.0,1년,자동이체,광랜,86225.0,510599.0,435.0,2.0,4.0,1
55.0,1년,자동이체,기가,74745.0,4684846.0,246.0,10.0,1.0,1
20.0,무약정,자동이체,기가,42766.0,997669.0,413.0,8.0,2.0,1
15.0,2년,지류,광랜,110591.0,1911587.0,102.0,10.0,2.0,1
17.0,2년,신용카드,미사용,87903.0,1404931.0,189.0,9.0,5.0,1
5.0,2년,,미사용,36727.0,190025.0,346.0,0.0,,0
38.0,,지류,광랜,34998.0,1092586.0,300.0,0.0,0.0,1
63.0,2년,자동이체,미사용,114194.0,7346678.0,214.0,2.0,5.0,0
2.0,2년,신용카드,광랜,72987.0,134903.0,440.0,9.0,4.0,1
5.0,2년,신용카드,기가,87186.0,412137.0,294.0,0.0,3.0,1
65.0,2년,신용카드,광랜,70652.0,3784348.0,106.0,2.0,,0
18.0,2년,지류,광랜,28586.0,517198.0,239.0,8.0,1.0,1
25.0,무약정,신용카드,기가,101476.0,2151244.0,240.0,2.0,1.0,1
31.0,무약정,신용카드,광랜,148817.0,4307245.0,308.0,4.0,4.0,1
,1년,신용카드,광랜,123506.0,5387005.0,42.0,4.0,1.0,1
57.0,2년,지류,광랜,44491.0,2141396.0,86.0,0.0,5.0,0
35.0,2년,신용카드,기가,110649.0,3673122.0,241.0,2.0,5.0,0
28.0,2년,지류,광랜,69717.0,,103.0,6.0,3.0,0
26.0,무약정,지류,미사용,101525.0,2519796.0,487.0,4.0,0.0,1
22.0,무약정,지류,기가,135967.0,3273157.0,362.0,7.0,,1
68.0,2년,자동이체,광랜,30533.0,2007020.0,68.0,9.0,4.0,0
62.0,무약정,신용카드,기가,141253.0,7344150.0,99.0,4.0,,1
72.0,무약정,신용카드,기가,131333.0,10203696.0,463.0,2.0,2.0,0
63.0,무약정,신용카드,미사용,66416.0,4810420.0,135.0,10.0,0.0,1
24.0,무약정,지류,기가,146991.0,3897640.0,49.0,3.0,3.0,1
46.0,무약정,신용카드,미사용,111870.0,4894059.0,388.0,8.0,0.0,1
51.0,2년,지류,광랜,106495.0,5427413.0,42.0,9.0,1.0,0
41.0,무약정,지류,미사용,,3251476.0,308.0,7.0,4.0,1
72.0,무약정,지류,미사용,25404.0,1661192.0,389.0,2.0,5.0,0
14.0,무약정,지류,광랜,29467.0,400307.0,190.0,7.0,,1
53.0,무약정,신용카드,광랜,61084.0,3754840.0,,4.0,3.0,1
44.0,무약정,자동이체,기가,84145.0,4373021.0,27.0,1.0,0.0,1
63.0,1년,신용카드,광랜,80533.0,5015989.0,419.0,10.0,0.0,1
48.0,2년,자동이체,기가,,5599680.0,130.0,3.0,4.0,0
19.0,1년,자동이체,기가,70930.0,1510718.0,50.0,7.0,2.0,1
30.0,2년,신용카드,광랜,111564.0,3656103.0,,1.0,4.0,1
36.0,2년,지류,광랜,120228.0,4436092.0,496.0,5.0,3.0,1
41.0,2년,지류,광랜,145694.0,6792285.0,203.0,2.0,2.0,1
71.0,2년,지류,미사용,63271.0,4123886.0,424.0,0.0,5.0,0
10.0,무약정,지류,기가,76285.0,659467.0,228.0,3.0,1.0,1
10.0,무약정,자동이체,기가,,804047.0,250.0,4.0,3.0,1
26.0,무약정,지류,미사용,65809.0,2022704.0,53.0,2.0,5.0,1
43.0,1년,지류,광랜,64041.0,3172944.0,226.0,0.0,3.0,0
58.0,무약정,자동이체,미사용,75936.0,4947076.0,253.0,4.0,0.0,1
30.0,2년,자동이체,광랜,75964.0,2320376.0,150.0,10.0,2.0,1
23.0,1년,지류,미사용,68855.0,1792756.0,312.0,8.0,5.0,1
35.0,무약정,지류,광랜,84774.0,3042109.0,26.0,3.0,3.0,1
71.0,2년,신용카드,광랜,115754.0,8937110.0,258.0,1.0,1.0,0
26.0,,자동이체,미사용,143128.0,3250262.0,359.0,7.0,4.0,1
,무약정,지류,기가,52911.0,1602891.0,187.0,5.0,0.0,1
64.0,2년,지류,광랜,116958.0,7085817.0,444.0,1.0,0.0,0
,1년,신용카드,미사용,119031.0,6046453.0,75.0,0.0,1.0,0
18.0,2년,지류,미사용,89836.0,1708176.0,470.0,7.0,0.0,1
19.0,무약정,지류,기가,123396.0,2193758.0,401.0,9.0,5.0,1
8.0,1년,자동이체,,112894.0,893354.0,243.0,3.0,0.0,1
43.0,2년,자동이체,미사용,140319.0,5190902.0,108.0,2.0,0.0,0
56.0,2년,신용카드,광랜,66766.0,3381747.0,423.0,2.0,2.0,0
8.0,2년,신용카드,광랜,126615.0,1086159.0,391.0,4.0,,1
62.0,1년,자동이체,기가,28759.0,2045434.0,124.0,4.0,3.0,0
31.0,1년,자동이체,광랜,32403.0,909191.0,254.0,10.0,0.0,1
56.0,2년,지류,광랜,,4796854.0,25.0,2.0,3.0,0
13.0,무약정,지류,광랜,95130.0,1135892.0,173.0,5.0,4.0,1
3.0,무약정,지류,기가,115711.0,280911.0,15.0,10.0,0.0,1
47.0,,지류,광랜,20289.0,1006557.0,,10.0,0.0,1
38.0,무약정,자동이체,미사용,119680.0,5426616.0,101.0,2.0,1.0,1
,1년,신용카드,미사용,68151.0,1316359.0,259.0,5.0,1.0,1
13.0,1년,신용카드,기가,117054.0,1281912.0,136.0,3.0,3.0,1
50.0,2년,지류,미사용,99172.0,5620114.0,317.0,9.0,4.0,1
15.0,1년,신용카드,광랜,20818.0,308776.0,425.0,6.0,4.0,1
26.0,무약정,지류,기가,145003.0,4157103.0,57.0,9.0,2.0,1
3.0,무약정,지류,기가,78033.0,211042.0,14.0,4.0,0.0,1
41.0,1년,신용카드,광랜,146703.0,4832725.0,49.0,10.0,3.0,1
19.0,1년,신용카드,미사용,126022.0,2838189.0,500.0,9.0,5.0,1
5.0,2년,자동이체,미사용,32449.0,144021.0,78.0,1.0,3.0,0
35.0,1년,지류,광랜,136342.0,5440066.0,208.0,1.0,2.0,1
29.0,1년,자동이체,미사용,116598.0,2877562.0,47.0,3.0,4.0,1
70.0,2년,자동이체,광랜,72574.0,4873109.0,452.0,8.0,4.0,0
42.0,무약정,신용카드,기가,41320.0,1416246.0,168.0,4.0,4.0,1
70.0,2년,지류,기가,134631.0,8590805.0,250.0,3.0,3.0,0
21.0,,신용카드,미사용,77396.0,1551238.0,211.0,5.0,0.0,1
2.0,2년,신용카드,기가,29250.0,69566.0,267.0,9.0,2.0,1
70.0,1년,자동이체,기가,63006.0,5287858.0,474.0,6.0,1.0,0
70.0,2년,신용카드,광랜,85942.0,6662255.0,56.0,7.0,0.0,0
,2년,지류,광랜,53085.0,2305542.0,182.0,7.0,0.0,1
31.0,2년,자동이체,기가,103068.0,3810430.0,274.0,3.0,3.0,0
21.0,무약정,지류,기가,143156.0,2571196.0,440.0,7.0,5.0,1
63.0,2년,신용카드,광랜,82183.0,5693790.0,232.0,7.0,5.0,0
36.0,1년,신용카드,기가,23905.0,898691.0,260.0,1.0,1.0,0
33.0,1년,자동이체,미사용,46976.0,1295616.0,213.0,0.0,4.0,0
16.0,2년,지류,미사용,145062.0,2545329.0,133.0,3.0,1.0,1
42.0,2년,지류,광랜,65743.0,2437582.0,380.0,1.0,0.0,0
71.0,2년,자동이체,미사용,128171.0,10874588.0,335.0,7.0,2.0,0
40.0,1년,,미사용,21817.0,703557.0,332.0,3.0,2.0,0
9.0,2년,자동이체,기가,28730.0,236230.0,285.0,4.0,0.0,1
15.0,2년,지류,미사용,92743.0,1490876.0,404.0,7.0,2.0,1
48.0,2년,자동이체,광랜,50640.0,2753761.0,303.0,7.0,2.0,0
6.0,1년,자동이체,기가,126726.0,787094.0,54.0,4.0,4.0,1
21.0,1년,자동이체,미사용,121125.0,2372467.0,227.0,1.0,1.0,1
29.0,무약정,자동이체,기가,135231.0,3677164.0,198.0,3.0,5.0,1
52.0,1년,지류,광랜,27704.0,1301153.0,86.0,7.0,5.0,0
60.0,무약정,자동이체,미사용,99045.0,6186255.0,68.0,7.0,0.0,1
71.0,2년,지류,기가,54628.0,4490233.0,91.0,10.0,5.0,0
62.0,1년,지류,광랜,80455.0,4574172.0,40.0,6.0,2.0,1
48.0,1년,지류,미사용,54017.0,2242480.0,331.0,4.0,4.0,0
57.0,무약정,지류,광랜,100878.0,4932340.0,105.0,0.0,2.0,1
66.0,1년,자동이체,광랜,113709.0,6347500.0,243.0,2.0,3.0,0
33.0,무약정,자동이체,미사용,72280.0,2510383.0,29.0,1.0,4.0,1
38.0,1년,자동이체,광랜,103873.0,4218845.0,17.0,9.0,2.0,1
2.0,1년,지류,광랜,97929.0,224413.0,498.0,3.0,3.0,1
43.0,무약정,지류,기가,48487.0,2174064.0,66.0,9.0,1.0,1
56.0,무약정,신용카드,광랜,22945.0,1470324.0,140.0,1.0,5.0,0
20.0,1년,,광랜,108241.0,2281784.0,307.0,5.0,1.0,1
56.0,1년,자동이체,미사용,35930.0,2354632.0,,3.0,1.0,0
34.0,1년,지류,광랜,68018.0,2125141.0,187.0,3.0,4.0,1
23.0,2년,자동이체,미사용,109108.0,2856185.0,442.0,6.0,2.0,1
71.0,무약정,자동이체,광랜,51499.0,3763442.0,356.0,2.0,4.0,0
46.0,1년,신용카드,미사용,,4245121.0,34.0,5.0,3.0,1
33.0,1년,신용카드,기가,49546.0,1676610.0,292.0,10.0,3.0,1
61.0,2년,신용카드,미사용,128489.0,8462913.0,287.0,6.0,2.0,0
69.0,1년,신용카드,미사용,127404.0,9251673.0,32.0,0.0,2.0,0
8.0,1년,자동이체,기가,23836.0,161804.0,280.0,,0.0,1
68.0,무약정,자동이체,미사용,,5558502.0,163.0,5.0,0.0,1
18.0,무약정,신용카드,미사용,127350.0,1993446.0,348.0,2.0,,1
37.0,1년,신용카드,미사용,56866.0,2340657.0,325.0,5.0,4.0,0
47.0,,자동이체,기가,118509.0,5636956.0,378.0,2.0,4.0,0
55.0,2년,자동이체,광랜,71206.0,4592203.0,22.0,3.0,0.0,0
1.0,1년,,기가,58460.0,62560.0,48.0,4.0,3.0,1
15.0,1년,자동이체,미사용,51971.0,731529.0,163.0,6.0,4.0,1
35.0,무약정,신용카드,기가,111082.0,3435974.0,14.0,6.0,4.0,1
7.0,1년,신용카드,광랜,115979.0,802652.0,295.0,1.0,4.0,1
15.0,2년,신용카드,광랜,56412.0,907973.0,278.0,8.0,0.0,1
33.0,2년,신용카드,광랜,77036.0,2520290.0,136.0,1.0,3.0,0
31.0,무약정,지류,미사용,81897.0,2921491.0,142.0,1.0,1.0,1
45.0,무약정,자동이체,기가,119442.0,5700144.0,200.0,0.0,1.0,1
42.0,2년,지류,기가,46702.0,2217624.0,199.0,1.0,5.0,0
54.0,1년,자동이체,광랜,104864.0,4774075.0,188.0,2.0,0.0,0
29.0,무약정,지류,미사용,42548.0,1227690.0,404.0,10.0,1.0,1
40.0,2년,신용카드,기가,46394.0,1833009.0,11.0,3.0,3.0,0
3.0,1년,자동이체,광랜,91849.0,283660.0,407.0,5.0,5.0,1
38.0,,신용카드,기가,121212.0,5372912.0,345.0,6.0,1.0,0
47.0,2년,신용카드,광랜,124512.0,6088741.0,464.0,2.0,1.0,0
46.0,2년,지류,광랜,116284.0,5054526.0,308.0,7.0,3.0,1
52.0,무약정,자동이체,광랜,83055.0,5118881.0,324.0,8.0,4.0,1
30.0,무약정,자동이체,광랜,46360.0,1544069.0,416.0,2.0,5.0,1
33.0,무약정,지류,,80093.0,3080918.0,61.0,0.0,1.0,1
40.0,1년,신용카드,광랜,107095.0,4024588.0,14.0,6.0,5.0,1
32.0,2년,신용카드,광랜,86317.0,3163155.0,225.0,5.0,3.0,0
51.0,무약정,지류,기가,,1798193.0,169.0,1.0,2.0,1
24.0,무약정,지류,미사용,96956.0,2632134.0,462.0,2.0,0.0,1
51.0,1년,신용카드,광랜,146202.0,,382.0,6.0,1.0,1
20.0,1년,신용카드,광랜,83524.0,1848597.0,477.0,10.0,5.0,1
58.0,1년,자동이체,기가,121437.0,6339861.0,496.0,3.0,3.0,0
31.0,1년,지류,미사용,96891.0,2725436.0,238.0,4.0,3.0,1
44.0,2년,지류,광랜,46411.0,1942966.0,174.0,7.0,5.0,0
14.0,2년,신용카드,기가,118268.0,1778580.0,324.0,3.0,1.0,1
57.0,2년,자동이체,미사용,81268.0,5066785.0,210.0,10.0,0.0,0
46.0,1년,신용카드,미사용,102408.0,5013867.0,14.0,9.0,4.0,1
6.0,2년,신용카드,미사용,57758.0,374265.0,416.0,4.0,3.0,1
42.0,2년,자동이체,기가,109399.0,3832222.0,362.0,4.0,2.0,0
39.0,1년,신용카드,광랜,108220.0,3677941.0,161.0,0.0,5.0,0
33.0,1년,자동이체,미사용,40083.0,1462596.0,98.0,2.0,1.0,0
25.0,무약정,지류,기가,65514.0,1766367.0,384.0,5.0,3.0,1
49.0,무약정,지류,미사용,57515.0,2984385.0,347.0,4.0,3.0,1
3.0,1년,지류,기가,88447.0,246275.0,177.0,7.0,5.0,1
46.0,무약정,지류,광랜,33549.0,1545899.0,159.0,1.0,0.0,1
37.0,무약정,자동이체,기가,106351.0,3961359.0,406.0,7.0,4.0,1
41.0,2년,자동이체,미사용,89594.0,3168062.0,478.0,3.0,2.0,0
43.0,1년,자동이체,기가,138209.0,5068380.0,200.0,0.0,0.0,1
7.0,2년,신용카드,광랜,60610.0,442658.0,217.0,5.0,1.0,1
61.0,2년,신용카드,기가,53017.0,3553229.0,69.0,,3.0,0
61.0,2년,지류,미사용,96283.0,5806496.0,425.0,1.0,0.0,0
2.0,2년,신용카드,미사용,84109.0,142846.0,181.0,0.0,0.0,1
14.0,2년,신용카드,미사용,52321.0,650881.0,23.0,9.0,3.0,1
10.0,무약정,자동이체,광랜,42927.0,461607.0,23.0,0.0,4.0,1
35.0,2년,지류,미사용,104587.0,3495921.0,81.0,,4.0,0
14.0,2년,신용카드,광랜,67282.0,861096.0,72.0,7.0,2.0,1
7.0,2년,신용카드,광랜,135847.0,783385.0,477.0,1.0,3.0,1
2.0,2년,자동이체,미사용,26728.0,52160.0,199.0,5.0,3.0,0
41.0,무약정,지류,광랜,88453.0,4110477.0,458.0,2.0,3.0,1
61.0,1년,신용카드,기가,134744.0,6993822.0,412.0,1.0,2.0,1
40.0,2년,지류,광랜,118668.0,5238956.0,254.0,9.0,5.0,1
4.0,1년,신용카드,미사용,77418.0,303338.0,78.0,0.0,1.0,1
42.0,무약정,지류,기가,144037.0,5633781.0,300.0,9.0,5.0,1
65.0,1년,신용카드,광랜,68899.0,4679562.0,385.0,3.0,2.0,0
22.0,1년,신용카드,기가,23427.0,592712.0,220.0,2.0,2.0,1
20.0,1년,지류,미사용,29900.0,533211.0,35.0,10.0,4.0,1
55.0,2년,자동이체,미사용,,5160076.0,272.0,0.0,4.0,0
11.0,2년,자동이체,,95665.0,1108092.0,424.0,4.0,3.0,1
13.0,2년,신용카드,미사용,136299.0,1772556.0,215.0,4.0,1.0,1
32.0,1년,자동이체,미사용,117495.0,3412808.0,333.0,7.0,1.0,1
39.0,무약정,신용카드,광랜,123973.0,5141802.0,301.0,4.0,5.0,1
71.0,무약정,지류,기가,138963.0,10193372.0,450.0,7.0,4.0,1
48.0,2년,자동이체,미사용,27022.0,1405927.0,68.0,3.0,3.0,0
52.0,1년,자동이체,,117428.0,7160699.0,199.0,0.0,5.0,0
60.0,2년,지류,기가,90422.0,5557005.0,223.0,0.0,0.0,0
38.0,무약정,신용카드,미사용,124398.0,4970768.0,188.0,0.0,3.0,1
55.0,2년,신용카드,미사용,113187.0,6075875.0,433.0,10.0,2.0,1
12.0,1년,지류,미사용,84501.0,932742.0,396.0,10.0,4.0,1
58.0,1년,지류,미사용,34007.0,1937914.0,387.0,3.0,0.0,0
39.0,2년,신용카드,광랜,111548.0,4851875.0,258.0,10.0,3.0,1
50.0,무약정,,기가,38045.0,1843985.0,18.0,2.0,4.0,0
41.0,1년,신용카드,미사용,71156.0,2528594.0,190.0,0.0,4.0,0
60.0,1년,신용카드,광랜,139378.0,8502097.0,444.0,6.0,5.0,1
32.0,무약정,신용카드,광랜,40495.0,1350898.0,321.0,7.0,3.0,1
72.0,1년,신용카드,기가,78856.0,6425465.0,10.0,1.0,5.0,0
66.0,무약정,자동이체,미사용,143119.0,9782909.0,53.0,10.0,2.0,1
8.0,2년,지류,광랜,55086.0,355353.0,491.0,3.0,2.0,1
48.0,무약정,신용카드,기가,64362.0,3210840.0,262.0,10.0,3.0,1
29.0,2년,자동이체,,37161.0,1263459.0,106.0,9.0,1.0,0
35.0,무약정,자동이체,광랜,33463.0,1016499.0,426.0,4.0,1.0,1
4.0,무약정,지류,미사용,89118.0,357133.0,309.0,4.0,1.0,1
23.0,1년,지류,광랜,136641.0,3743265.0,406.0,5.0,4.0,1
69.0,1년,자동이체,광랜,25907.0,1738229.0,282.0,5.0,3.0,0
22.0,무약정,지류,광랜,72017.0,1881115.0,390.0,9.0,2.0,1
69.0,1년,지류,기가,25419.0,1962013.0,378.0,7.0,3.0,0
47.0,무약정,신용카드,광랜,37251.0,2055011.0,45.0,2.0,2.0,0
39.0,2년,지류,광랜,44628.0,1912533.0,449.0,6.0,2.0,0
3.0,무약정,지류,광랜,138839.0,498006.0,48.0,6.0,2.0,1
26.0,무약정,자동이체,기가,38227.0,1188911.0,169.0,4.0,0.0,1
50.0,1년,지류,광랜,113663.0,6580234.0,64.0,8.0,4.0,1
10.0,무약정,자동이체,기가,36704.0,427357.0,97.0,8.0,3.0,1
35.0,무약정,지류,미사용,66072.0,2284539.0,304.0,0.0,2.0,1
64.0,2년,,미사용,118527.0,8941252.0,145.0,2.0,1.0,0
26.0,1년,신용카드,광랜,40575.0,938921.0,225.0,,2.0,1
72.0,무약정,지류,광랜,59776.0,4921120.0,487.0,9.0,4.0,1
65.0,2년,신용카드,미사용,138276.0,7499284.0,320.0,4.0,0.0,0
64.0,2년,신용카드,광랜,62519.0,3377023.0,359.0,1.0,3.0,0
22.0,2년,신용카드,기가,111883.0,2883511.0,304.0,3.0,2.0,1
29.0,2년,신용카드,기가,136279.0,3378321.0,303.0,5.0,3.0,1
66.0,무약정,자동이체,광랜,91608.0,6999830.0,10.0,9.0,5.0,1
26.0,1년,자동이체,광랜,29375.0,705922.0,122.0,5.0,1.0,0
61.0,1년,자동이체,미사용,93340.0,6138470.0,428.0,10.0,2.0,1
54.0,1년,신용카드,광랜,22402.0,1310670.0,,9.0,1.0,0
,1년,자동이체,광랜,98188.0,7256174.0,500.0,9.0,3.0,1
17.0,2년,지류,기가,116344.0,2372770.0,420.0,2.0,5.0,1
45.0,2년,자동이체,광랜,101895.0,4049645.0,288.0,3.0,0.0,0
3.0,2년,신용카드,기가,124177.0,330569.0,179.0,7.0,5.0,1
21.0,1년,자동이체,기가,100587.0,,133.0,8.0,5.0,1
59.0,무약정,자동이체,광랜,59901.0,3896051.0,106.0,2.0,,0
49.0,무약정,신용카드,미사용,109963.0,5100592.0,75.0,10.0,2.0,1
57.0,2년,신용카드,미사용,60939.0,3014118.0,263.0,9.0,1.0,0
,,지류,기가,43471.0,601138.0,,10.0,2.0,1
68.0,1년,자동이체,,59803.0,4066721.0,491.0,8.0,5.0,0
67.0,무약정,신용카드,광랜,89657.0,5007842.0,67.0,9.0,3.0,1
61.0,무약정,자동이체,미사용,29983.0,1658711.0,278.0,7.0,1.0,1
5.0,무약정,지류,미사용,136181.0,811825.0,269.0,4.0,5.0,1
32.0,무약정,지류,미사용,55087.0,1962838.0,355.0,0.0,2.0,1
31.0,1년,신용카드,미사용,20415.0,564040.0,110.0,2.0,0.0,0
1.0,1년,신용카드,미사용,135430.0,130730.0,225.0,9.0,4.0,1
28.0,무약정,지류,광랜,79024.0,2215006.0,307.0,5.0,5.0,1
63.0,2년,자동이체,미사용,86206.0,4682792.0,291.0,10.0,1.0,0
37.0,2년,신용카드,미사용,108864.0,3898036.0,78.0,1.0,1.0,0
39.0,2년,지류,기가,108600.0,4207583.0,120.0,4.0,1.0,1
68.0,1년,신용카드,미사용,111604.0,6942767.0,274.0,4.0,0.0,0
59.0,1년,신용카드,미사용,62526.0,2992599.0,86.0,4.0,5.0,0
46.0,1년,자동이체,광랜,,6012430.0,435.0,4.0,0.0,1
48.0,1년,신용카드,기가,47054.0,2352198.0,119.0,,5.0,0
41.0,1년,자동이체,광랜,35229.0,1710912.0,215.0,2.0,5.0,0
11.0,,지류,미사용,,1160308.0,454.0,,5.0,1
22.0,1년,신용카드,광랜,31628.0,726172.0,372.0,2.0,2.0,1
11.0,무약정,지류,기가,101897.0,1324666.0,217.0,7.0,2.0,1
21.0,2년,신용카드,,,1641068.0,59.0,0.0,4.0,0
1.0,,신용카드,미사용,26826.0,32037.0,350.0,,3.0,1
41.0,2년,지류,기가,108706.0,4153313.0,76.0,2.0,5.0,0
53.0,2년,신용카드,기가,105779.0,5986852.0,206.0,10.0,4.0,0
57.0,2년,지류,기가,99998.0,5053337.0,227.0,10.0,5.0,1
45.0,무약정,자동이체,광랜,100831.0,5021913.0,20.0,6.0,4.0,1
72.0,1년,지류,광랜,22933.0,1764847.0,478.0,10.0,0.0,0
48.0,무약정,자동이체,미사용,50801.0,2219142.0,124.0,1.0,0.0,0
61.0,2년,신용카드,기가,149207.0,9581297.0,284.0,7.0,1.0,0
15.0,1년,자동이체,미사용,111855.0,1893455.0,84.0,10.0,3.0,1
68.0,1년,신용카드,광랜,22932.0,1758809.0,133.0,6.0,,0
24.0,2년,자동이체,미사용,118235.0,2741308.0,,9.0,0.0,1
67.0,무약정,신용카드,미사용,90083.0,5958380.0,334.0,7.0,0.0,1
63.0,2년,자동이체,미사용,110125.0,7607435.0,62.0,5.0,4.0,0
41.0,1년,신용카드,광랜,142587.0,,480.0,0.0,5.0,1
12.0,2년,지류,미사용,27128.0,308822.0,160.0,2.0,3.0,0
55.0,무약정,자동이체,광랜,25556.0,1629980.0,494.0,7.0,4.0,1
21.0,무약정,지류,기가,91867.0,1613800.0,197.0,4.0,5.0,1
67.0,무약정,,미사용,98289.0,6657731.0,125.0,9.0,,1
21.0,1년,자동이체,기가,49800.0,1101053.0,365.0,4.0,3.0,1
30.0,무약정,지류,광랜,48031.0,1561133.0,435.0,3.0,1.0,1
43.0,1년,신용카드,기가,44984.0,,451.0,10.0,3.0,0
50.0,,자동이체,미사용,67849.0,2725721.0,391.0,1.0,1.0,1
52.0,2년,신용카드,기가,101074.0,4290698.0,211.0,1.0,3.0,0
47.0,2년,지류,미사용,136299.0,7403979.0,281.0,9.0,1.0,1
40.0,1년,지류,광랜,22799.0,997326.0,386.0,9.0,5.0,0
39.0,무약정,자동이체,기가,84722.0,,362.0,9.0,4.0,1
3.0,2년,지류,광랜,143224.0,438534.0,11.0,2.0,5.0,1
52.0,2년,신용카드,미사용,119453.0,6878822.0,287.0,4.0,1.0,1
40.0,무약정,지류,기가,85473.0,3376215.0,367.0,2.0,0.0,1
39.0,1년,지류,광랜,113359.0,4736557.0,483.0,10.0,2.0,1
33.0,2년,지류,기가,118924.0,4527127.0,316.0,5.0,1.0,1
,,신용카드,광랜,112364.0,1694797.0,237.0,1.0,1.0,1
2.0,2년,자동이체,미사용,26347.0,49712.0,285.0,,4.0,1
63.0,1년,지류,미사용,52082.0,2707572.0,350.0,6.0,5.0,0
27.0,1년,신용카드,기가,90914.0,2013415.0,167.0,9.0,5.0,1
69.0,,자동이체,광랜,80139.0,5859251.0,35.0,4.0,5.0,0
7.0,무약정,지류,기가,91335.0,761937.0,269.0,0.0,4.0,1
7.0,무약정,자동이체,광랜,28842.0,186053.0,177.0,8.0,0.0,1
4.0,무약정,지류,기가,,284420.0,437.0,4.0,2.0,1
28.0,1년,신용카드,기가,63746.0,,399.0,2.0,1.0,1
28.0,무약정,지류,기가,140571.0,,229.0,7.0,0.0,1
,무약정,자동이체,미사용,138451.0,5972600.0,196.0,4.0,4.0,1
55.0,1년,자동이체,미사용,54888.0,2998856.0,113.0,7.0,5.0,0
41.0,2년,지류,기가,30680.0,1272844.0,352.0,4.0,0.0,0
11.0,1년,자동이체,미사용,29273.0,342538.0,35.0,10.0,5.0,1
5.0,2년,자동이체,광랜,55914.0,287231.0,480.0,9.0,5.0,1
57.0,2년,신용카드,미사용,96836.0,5775198.0,66.0,5.0,3.0,0
45.0,무약정,신용카드,기가,61794.0,3095377.0,92.0,7.0,1.0,1
